created_on,name,database_name,schema_name,kind,comment,cluster_by,rows,bytes,owner,retention_time,automatic_clustering,change_tracking,is_external
2021-01-02 01:35:36.664 -0800,CSODMDRSMRKTBI_MRKT_DYN_MRKT_MAP_20201226_CSTR_BKUP,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,1631995,7391232,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 01:33:00.002 -0800,DIM_CHR_MV_CNFG,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:23:27.437 -0700,DUAL,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(DFLT_VAL),1,512,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 03:40:17.868 -0800,FCTDIM_DMY,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 03:40:07.450 -0800,FCT_DIM,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(FCT_KEY),5050,315904,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2018-12-10 19:15:43.477 -0800,FS_SWAP_TABLE_QRY,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 01:32:58.285 -0800,LRTA_RLTD,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 01:27:03.091 -0800,MRKTDIM_DMY,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:36:39.446 -0800,MRKT_ACV_INST_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15170377,125217792,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:44:55.708 -0800,MRKT_ACV_INST_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15236996,125573120,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:22:27.492 -0800,MRKT_ACV_INST_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15313017,125924864,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:34:08.005 -0800,MRKT_ACV_INST_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15398486,127250432,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:55:15.515 -0800,MRKT_ACV_INST_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15291927,126282752,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:01:21.678 -0800,MRKT_ACV_INST_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15393383,127318016,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:45:56.765 -0800,MRKT_ACV_INST_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15438216,127963136,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:17:48.684 -0800,MRKT_ACV_INST_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15507805,128150016,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:47:54.139 -0800,MRKT_ACV_INST_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15600406,128976384,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:30:49.237 -0800,MRKT_ACV_INST_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15170377,125201920,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:06:03.469 -0800,MRKT_ACV_INST_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15236996,125709824,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:58:51.793 -0800,MRKT_ACV_INST_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15313017,126318592,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:57:44.594 -0800,MRKT_ACV_INST_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15398486,127010816,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:13:54.425 -0800,MRKT_ACV_INST_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15291927,126326784,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:27:19.018 -0800,MRKT_ACV_INST_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15393383,128271360,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:04.257 -0800,MRKT_ACV_INST_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15438216,127419904,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:17:33.156 -0800,MRKT_ACV_INST_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15507805,128027136,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:55:49.514 -0800,MRKT_ACV_INST_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( MRKT_KEY, PRD_ID)",15600406,129040384,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:22:00.666 -0700,MRKT_ACV_INST_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:37:14.710 -0800,MRKT_AGG_DISAGG_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10367,1041408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:45:25.475 -0800,MRKT_AGG_DISAGG_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10381,1041408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:22:54.902 -0800,MRKT_AGG_DISAGG_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10395,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:34:38.983 -0800,MRKT_AGG_DISAGG_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10412,1041408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:55:49.104 -0800,MRKT_AGG_DISAGG_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10471,1040384,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:01:51.947 -0800,MRKT_AGG_DISAGG_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10507,1049600,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:46:26.534 -0800,MRKT_AGG_DISAGG_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10480,1049600,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:18:22.462 -0800,MRKT_AGG_DISAGG_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10498,1041408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:48:30.369 -0800,MRKT_AGG_DISAGG_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10513,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:30:48.472 -0800,MRKT_AGG_DISAGG_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10367,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:06:02.564 -0800,MRKT_AGG_DISAGG_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10381,1041408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:58:50.951 -0800,MRKT_AGG_DISAGG_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10395,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:57:43.656 -0800,MRKT_AGG_DISAGG_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10412,1049600,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:13:53.544 -0800,MRKT_AGG_DISAGG_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10471,1050624,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:27:18.229 -0800,MRKT_AGG_DISAGG_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10507,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:03.261 -0800,MRKT_AGG_DISAGG_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10480,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:17:32.218 -0800,MRKT_AGG_DISAGG_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10498,1050624,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:55:48.570 -0800,MRKT_AGG_DISAGG_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),10513,1048576,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-03-22 19:44:49.020 -0700,MRKT_AGG_DISAGG_NES,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),521,266240,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-30 04:04:56.296 -0800,MRKT_AGG_DISAGG_NES_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),497,253952,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 22:20:13.580 -0800,MRKT_AGG_DISAGG_NES_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY ),497,253952,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:22:09.291 -0700,MRKT_AGG_DISAGG_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-02 01:26:58.138 -0800,MRKT_DIM,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR(MRKT_KEY),1773,159232,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-09 19:38:53.715 -0800,MRKT_DIM_1011,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,1755,157184,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:37:14.088 -0800,MRKT_POD_ACV_INST_AGG_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",945675,5146112,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:45:24.884 -0800,MRKT_POD_ACV_INST_AGG_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",949833,5199872,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:22:54.321 -0800,MRKT_POD_ACV_INST_AGG_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",956229,5240832,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:34:38.324 -0800,MRKT_POD_ACV_INST_AGG_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",968915,5253120,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:55:48.571 -0800,MRKT_POD_ACV_INST_AGG_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",960831,5261824,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:01:51.342 -0800,MRKT_POD_ACV_INST_AGG_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",967571,5251584,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:46:25.867 -0800,MRKT_POD_ACV_INST_AGG_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",971414,5247488,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:18:21.792 -0800,MRKT_POD_ACV_INST_AGG_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",976120,5252608,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:48:29.712 -0800,MRKT_POD_ACV_INST_AGG_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",982170,5269504,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:30:47.951 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",945675,5115904,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:06:02.064 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",949833,5243392,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:58:50.265 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",956229,5240832,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:57:42.900 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",968915,5252608,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:13:52.798 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",960831,5261824,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:27:17.636 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",967571,5251584,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:02.576 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",971414,5247488,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:17:31.565 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",976120,5252608,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:55:47.945 -0800,MRKT_POD_ACV_INST_AGG_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",982170,5269504,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-03-22 19:44:48.335 -0700,MRKT_POD_ACV_INST_AGG_NES,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",126705,2147328,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-30 04:04:57.509 -0800,MRKT_POD_ACV_INST_AGG_NES_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",120441,2150912,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-01 22:20:14.739 -0800,MRKT_POD_ACV_INST_AGG_NES_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",120441,2150912,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:21:49.319 -0700,MRKT_POD_ACV_INST_AGG_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:41:55.370 -0800,MRKT_POD_ACV_INST_DISAGG_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2653520089,44168953344,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:50:21.600 -0800,MRKT_POD_ACV_INST_DISAGG_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2667227816,44404497408,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:27:57.483 -0800,MRKT_POD_ACV_INST_DISAGG_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2685878994,44707660800,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:39:27.012 -0800,MRKT_POD_ACV_INST_DISAGG_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2704083698,45063169024,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:01:03.863 -0800,MRKT_POD_ACV_INST_DISAGG_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2704498183,45093391360,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:07:23.276 -0800,MRKT_POD_ACV_INST_DISAGG_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2721135343,45371079168,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:51:46.573 -0800,MRKT_POD_ACV_INST_DISAGG_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2720424898,45400704000,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:24:01.519 -0800,MRKT_POD_ACV_INST_DISAGG_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2733843630,45674277376,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:54:29.710 -0800,MRKT_POD_ACV_INST_DISAGG_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2764618102,46129393664,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:48:30.033 -0800,MRKT_POD_ACV_INST_DISAGG_CS_BKP,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2764806105,60960786944,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:40:19.539 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,152756,816128,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:48:44.113 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,167611,893952,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:26:13.917 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,167568,893952,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:37:49.340 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,168105,896512,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:59:21.022 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,170134,887296,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:05:44.625 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,174514,930816,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:49:58.792 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,172612,921088,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:22:09.159 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,180231,961024,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:52:29.402 -0800,MRKT_POD_ACV_INST_DISAGG_DEFUNCT_CS_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,188003,1001472,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:42:34.588 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2653520089,44151775232,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:06:02.340 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2667227816,44415947264,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:28:27.836 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2685878994,44740361728,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:57:43.220 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2704083698,45004529152,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:13:53.039 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2704498183,45064958464,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:27:17.936 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2721135343,45353349120,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:02.901 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2720424898,45372407808,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:24:34.253 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2733843630,45630746624,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:55:48.255 -0800,MRKT_POD_ACV_INST_DISAGG_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID, POD_ID)",2764618102,46041412096,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:21:53.027 -0700,MRKT_POD_ACV_INST_DISAGG_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:38:15.187 -0800,MRKT_POD_AGG_RLTD_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11882067,31029760,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:46:30.800 -0800,MRKT_POD_AGG_RLTD_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11895348,31081984,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 04:24:01.193 -0800,MRKT_POD_AGG_RLTD_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,LINEAR( POD_ID),11931161,31170560,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
